street_name,LOCATION,weighted_count
W  8TH                          ST,1700 W  8TH                          ST,30.625
W  8TH                          ST,1800 W  8TH                          ST,7.0
W  8TH                          ST,1900 W  8TH                          ST,21.875
W  8TH                          ST,200 W  8TH                          ST,20.125
W  8TH                          ST,2000 W  8TH                          ST,60.375
W  8TH                          ST,2100 W  8TH                          ST,10.5
W  8TH                          ST,2200 W  8TH                          ST,18.375
W  8TH                          ST,2400 W  8TH                          ST,15.75
W  8TH                          ST,2500 W  8TH                          ST,0.0
W  8TH                          ST,2600 W  8TH                          ST,44.625
W  8TH                          ST,2700 W  8TH                          ST,16.625
W  8TH                          ST,2800 W  8TH                          ST,13.125
W  8TH                          ST,2900 W  8TH                          ST,6.125
W  8TH                          ST,300 W  8TH                          ST,20.125
W  8TH                          ST,3000 W  8TH                          ST,16.625
W  8TH                          ST,3100 W  8TH                          ST,2.625
W  8TH                          ST,3200 W  8TH                          ST,22.75
W  8TH                          ST,3300 W  8TH                          ST,78.75
W  8TH                          ST,3400 W  8TH                          ST,28.875
W  8TH                          ST,3500 W  8TH                          ST,34.125
W  8TH                          ST,3800 W  8TH                          ST,15.75
W  8TH                          ST,3900 W  8TH                          ST,2.625
W  8TH                          ST,400 W  8TH                          ST,65.625
W  8TH                          ST,4000 W  8TH                          ST,10.5
W  8TH                          ST,4200 W  8TH                          ST,7.875
W  8TH                          ST,4400 W  8TH                          ST,0.0
W  8TH                          ST,4700 W  8TH                          ST,0.0
W  8TH                          ST,4900 W  8TH                          ST,0.0
W  8TH                          ST,500 W  8TH                          ST,3.5
W  8TH                          ST,5000 W  8TH                          ST,0.0
W  8TH                          ST,5100 W  8TH                          ST,0.0
W  8TH                          ST,5200 W  8TH                          ST,0.0
W  8TH                          ST,5300 W  8TH                          ST,0.0
W  8TH                          ST,5400 W  8TH                          ST,0.0
W  8TH                          ST,5500 W  8TH                          ST,0.0
W  8TH                          ST,5600 W  8TH                          ST,21.875
W  8TH                          ST,5800 W  8TH                          ST,6.125
W  8TH                          ST,600 W  8TH                          ST,8.75
W  8TH                          ST,6000 W  8TH                          ST,0.0
W  8TH                          ST,800 W  8TH                          ST,0.0
W  8TH                          ST,900 W  8TH                          ST,59.5
W  90TH                         PL,1400 W  90TH                         PL,0.0
W  90TH                         ST,100 W  90TH                         ST,5.25
W  90TH                         ST,1400 W  90TH                         ST,2.625
W  90TH                         ST,200 W  90TH                         ST,5.25
W  90TH                         ST,300 W  90TH                         ST,13.125
W  90TH                         ST,400 W  90TH                         ST,0.0
W  90TH                         ST,500 W  90TH                         ST,9.625
W  90TH                         ST,600 W  90TH                         ST,7.875
W  90TH                         ST,700 W  90TH                         ST,5.25
W  90TH                         ST,7200 W  90TH                         ST,2.625
W  90TH                         ST,7400 W  90TH                         ST,0.0
W  90TH                         ST,7500 W  90TH                         ST,0.0
W  91ST                         PL,1800 W  91ST                         PL,5.25
W  91ST                         PL,300 W  91ST                         PL,0.0
W  91ST                         PL,400 W  91ST                         PL,8.75
W  91ST                         ST,100 W  91ST                         ST,17.5
W  91ST                         ST,1400 W  91ST                         ST,5.25
W  91ST                         ST,1800 W  91ST                         ST,0.0
W  91ST                         ST,1900 W  91ST                         ST,0.0
W  91ST                         ST,200 W  91ST                         ST,0.0
W  91ST                         ST,300 W  91ST                         ST,18.375
W  91ST                         ST,400 W  91ST                         ST,0.0
W  91ST                         ST,500 W  91ST                         ST,0.0
W  91ST                         ST,600 W  91ST                         ST,9.625
W  91ST                         ST,700 W  91ST                         ST,2.625
W  91ST                         ST,7100 W  91ST                         ST,0.0
W  91ST                         ST,7200 W  91ST                         ST,2.625
W  91ST                         ST,7400 W  91ST                         ST,0.0
W  91ST                         ST,800 W  91ST                         ST,0.0
W  92ND                         ST,100 W  92ND                         ST,2.625
W  92ND                         ST,1400 W  92ND                         ST,11.375
W  92ND                         ST,1500 W  92ND                         ST,0.0
W  92ND                         ST,1800 W  92ND                         ST,6.125
W  92ND                         ST,1900 W  92ND                         ST,7.875
W  92ND                         ST,200 W  92ND                         ST,0.0
W  92ND                         ST,2100 W  92ND                         ST,0.0
W  92ND                         ST,300 W  92ND                         ST,5.25
W  92ND                         ST,400 W  92ND                         ST,0.0
W  92ND                         ST,500 W  92ND                         ST,64.75
W  92ND                         ST,600 W  92ND                         ST,23.625
W  92ND                         ST,700 W  92ND                         ST,0.0
W  92ND                         ST,800 W  92ND                         ST,0.0
W  93RD                         ST,100 W  93RD                         ST,0.0
W  93RD                         ST,1400 W  93RD                         ST,21.0
W  93RD                         ST,1500 W  93RD                         ST,5.25
W  93RD                         ST,1800 W  93RD                         ST,0.0
W  93RD                         ST,1900 W  93RD                         ST,2.625
W  93RD                         ST,200 W  93RD                         ST,0.0
W  93RD                         ST,2000 W  93RD                         ST,2.625
W  93RD                         ST,2100 W  93RD                         ST,5.25
W  93RD                         ST,300 W  93RD                         ST,2.625
W  93RD                         ST,400 W  93RD                         ST,2.625
W  93RD                         ST,500 W  93RD                         ST,3.5
W  93RD                         ST,600 W  93RD                         ST,0.0
W  93RD                         ST,800 W  93RD                         ST,0.0
W  94TH                         PL,1400 W  94TH                         PL,0.0
W  94TH                         PL,1500 W  94TH                         PL,0.0
W  94TH                         PL,1800 W  94TH                         PL,0.0
W  94TH                         PL,1900 W  94TH                         PL,0.0
W  94TH                         PL,2000 W  94TH                         PL,0.0
W  94TH                         ST,100 W  94TH                         ST,3.5
W  94TH                         ST,1300 W  94TH                         ST,0.0
W  94TH                         ST,1400 W  94TH                         ST,0.0
W  94TH                         ST,1500 W  94TH                         ST,5.25
W  94TH                         ST,1800 W  94TH                         ST,10.5
W  94TH                         ST,1900 W  94TH                         ST,3.5
W  94TH                         ST,200 W  94TH                         ST,5.25
W  94TH                         ST,2000 W  94TH                         ST,3.5
W  94TH                         ST,2100 W  94TH                         ST,2.625
W  94TH                         ST,300 W  94TH                         ST,0.0
W  94TH                         ST,400 W  94TH                         ST,2.625
W  94TH                         ST,500 W  94TH                         ST,10.5
W  94TH                         ST,600 W  94TH                         ST,13.125
W  94TH                         ST,6100 W  94TH                         ST,24.5
W  94TH                         ST,700 W  94TH                         ST,0.0
W  94TH                         ST,800 W  94TH                         ST,0.0
W  95TH                         ST,100 W  95TH                         ST,8.75
W  95TH                         ST,1500 W  95TH                         ST,2.625
W  95TH                         ST,1800 W  95TH                         ST,2.625
W  95TH                         ST,1900 W  95TH                         ST,2.625
W  95TH                         ST,2000 W  95TH                         ST,0.0
W  95TH                         ST,300 W  95TH                         ST,2.625
W  95TH                         ST,400 W  95TH                         ST,7.875
W  95TH                         ST,500 W  95TH                         ST,10.5
W  95TH                         ST,600 W  95TH                         ST,0.0
W  95TH                         ST,700 W  95TH                         ST,0.0
W  95TH                         ST,800 W  95TH                         ST,13.125
W  96TH                         ST,1500 W  96TH                         ST,0.0
W  96TH                         ST,1800 W  96TH                         ST,0.0
W  96TH                         ST,1900 W  96TH                         ST,5.25
W  96TH                         ST,2000 W  96TH                         ST,5.25
W  96TH                         ST,2100 W  96TH                         ST,0.0
W  96TH                         ST,5600 W  96TH                         ST,0.0
W  96TH                         ST,5700 W  96TH                         ST,18.375
W  96TH                         ST,5800 W  96TH                         ST,2.625
W  96TH                         ST,5900 W  96TH                         ST,3.5
W  96TH                         ST,6000 W  96TH                         ST,2.625
W  96TH                         ST,6100 W  96TH                         ST,10.5
W  96TH                         ST,6200 W  96TH                         ST,5.25
W  97TH                         ST,100 W  97TH                         ST,0.0
W  97TH                         ST,1500 W  97TH                         ST,3.5
W  97TH                         ST,200 W  97TH                         ST,2.625
W  97TH                         ST,2000 W  97TH                         ST,0.0
W  97TH                         ST,300 W  97TH                         ST,0.0
W  97TH                         ST,500 W  97TH                         ST,2.625
W  97TH                         ST,600 W  97TH                         ST,11.375
W  97TH                         ST,700 W  97TH                         ST,2.625
W  97TH                         ST,800 W  97TH                         ST,7.875
W  98TH                         ST,100 W  98TH                         ST,5.25
W  98TH                         ST,1500 W  98TH                         ST,2.625
W  98TH                         ST,1700 W  98TH                         ST,0.0
W  98TH                         ST,200 W  98TH                         ST,7.875
W  98TH                         ST,400 W  98TH                         ST,0.0
W  98TH                         ST,500 W  98TH                         ST,7.0
W  98TH                         ST,5400 W  98TH                         ST,0.0
W  98TH                         ST,5700 W  98TH                         ST,5.25
W  98TH                         ST,5900 W  98TH                         ST,9.625
W  98TH                         ST,600 W  98TH                         ST,0.0
W  98TH                         ST,6100 W  98TH                         ST,23.625
W  98TH                         ST,6200 W  98TH                         ST,2.625
W  98TH                         ST,700 W  98TH                         ST,13.125
W  98TH                         ST,800 W  98TH                         ST,23.625
W  99TH                         PL,5400 W  99TH                         PL,7.875
W  99TH                         ST,100 W  99TH                         ST,5.25
W  99TH                         ST,1500 W  99TH                         ST,6.125
W  99TH                         ST,200 W  99TH                         ST,2.625
W  99TH                         ST,2000 W  99TH                         ST,0.0
W  99TH                         ST,400 W  99TH                         ST,23.625
W  99TH                         ST,500 W  99TH                         ST,0.0
W  99TH                         ST,600 W  99TH                         ST,0.0
W  99TH                         ST,700 W  99TH                         ST,21.0
W  99TH                         ST,800 W  99TH                         ST,7.875
W  9TH                          ST,100 W  9TH                          ST,15.75
W  9TH                          ST,200 W  9TH                          ST,13.125
W  9TH                          ST,300 W  9TH                          ST,8.75
W  9TH                          ST,3600 W  9TH                          ST,0.0
W  9TH                          ST,3700 W  9TH                          ST,10.5
W  9TH                          ST,3800 W  9TH                          ST,0.0
W  9TH                          ST,3900 W  9TH                          ST,2.625
W  9TH                          ST,400 W  9TH                          ST,24.5
W  9TH                          ST,4200 W  9TH                          ST,0.0
W  9TH                          ST,5200 W  9TH                          ST,2.625
W  9TH                          ST,5500 W  9TH                          ST,5.25
W  9TH                          ST,600 W  9TH                          ST,60.375
W  9TH                          ST,700 W  9TH                          ST,41.125
W  9TH                          ST,800 W  9TH                          ST,0.0
W  ADAMS                        BL,100 W  ADAMS                        BL,21.0
W  ADAMS                        BL,1000 W  ADAMS                        BL,2.625
W  ADAMS                        BL,1100 W  ADAMS                        BL,33.25
W  ADAMS                        BL,1200 W  ADAMS                        BL,0.0
W  ADAMS                        BL,1300 W  ADAMS                        BL,5.25
W  ADAMS                        BL,1400 W  ADAMS                        BL,14.0
W  ADAMS                        BL,1500 W  ADAMS                        BL,13.125
W  ADAMS                        BL,1600 W  ADAMS                        BL,28.875
W  ADAMS                        BL,1700 W  ADAMS                        BL,28.875
W  ADAMS                        BL,1800 W  ADAMS                        BL,5.25
W  ADAMS                        BL,1900 W  ADAMS                        BL,36.75
W  ADAMS                        BL,200 W  ADAMS                        BL,71.75
W  ADAMS                        BL,2000 W  ADAMS                        BL,7.875
W  ADAMS                        BL,2100 W  ADAMS                        BL,2.625
W  ADAMS                        BL,2200 W  ADAMS                        BL,7.875
W  ADAMS                        BL,300 W  ADAMS                        BL,119.0
W  ADAMS                        BL,3100 W  ADAMS                        BL,10.5
W  ADAMS                        BL,3200 W  ADAMS                        BL,15.75
W  ADAMS                        BL,3300 W  ADAMS                        BL,13.125
W  ADAMS                        BL,3400 W  ADAMS                        BL,0.0
W  ADAMS                        BL,3500 W  ADAMS                        BL,0.0
W  ADAMS                        BL,3600 W  ADAMS                        BL,13.125
W  ADAMS                        BL,3700 W  ADAMS                        BL,2.625
W  ADAMS                        BL,3800 W  ADAMS                        BL,2.625
W  ADAMS                        BL,3900 W  ADAMS                        BL,21.0
W  ADAMS                        BL,4000 W  ADAMS                        BL,10.5
W  ADAMS                        BL,4100 W  ADAMS                        BL,10.5
W  ADAMS                        BL,4200 W  ADAMS                        BL,10.5
W  ADAMS                        BL,4300 W  ADAMS                        BL,11.375
W  ADAMS                        BL,4400 W  ADAMS                        BL,21.0
W  ADAMS                        BL,4500 W  ADAMS                        BL,0.0
W  ADAMS                        BL,4600 W  ADAMS                        BL,13.125
W  ADAMS                        BL,4700 W  ADAMS                        BL,5.25
W  ADAMS                        BL,4800 W  ADAMS                        BL,13.125
W  ADAMS                        BL,4900 W  ADAMS                        BL,8.75
W  ADAMS                        BL,500 W  ADAMS                        BL,0.0
W  ADAMS                        BL,5000 W  ADAMS                        BL,15.75
W  ADAMS                        BL,5100 W  ADAMS                        BL,37.625
W  ADAMS                        BL,5200 W  ADAMS                        BL,15.75
W  ADAMS                        BL,5300 W  ADAMS                        BL,34.125
W  ADAMS                        BL,5400 W  ADAMS                        BL,7.875
W  ADAMS                        BL,5500 W  ADAMS                        BL,0.0
W  ADAMS                        BL,5600 W  ADAMS                        BL,7.875
W  ADAMS                        BL,5700 W  ADAMS                        BL,7.875
W  ADAMS                        BL,5800 W  ADAMS                        BL,0.0
W  ADAMS                        BL,600 W  ADAMS                        BL,0.0
W  ADAMS                        BL,800 W  ADAMS                        BL,7.875
W  ADAMS                        BL,900 W  ADAMS                        BL,9.625
W  ALBATA                       ST,11300 W  ALBATA                       ST,3.5
W  ALONDRA                      BL,500 W  ALONDRA                      BL,0.0
W  ALONDRA                      BL,600 W  ALONDRA                      BL,5.25
W  ALONDRA                      BL,800 W  ALONDRA                      BL,2.625
W  ALVARADO                     ST,1300 W  ALVARADO                     ST,0.0
W  ANN                          ST,100 W  ANN                          ST,7.875
W  ANN                          ST,200 W  ANN                          ST,3.5
W  ATHENS                       BL,500 W  ATHENS                       BL,14.875
W  ATHENS                       BL,600 W  ATHENS                       BL,7.875
W  ATHENS                       BL,700 W  ATHENS                       BL,10.5
W  ATHENS                       BL,800 W  ATHENS                       BL,0.0
W  AVENUE 26,100 W  AVENUE 26,18.375
W  AVENUE 26,200 W  AVENUE 26,11.375
W  AVENUE 26,300 W  AVENUE 26,28.875
W  AVENUE 26,500 W  AVENUE 26,7.875
W  AVENUE 26,600 W  AVENUE 26,0.0
W  AVENUE 27,100 W  AVENUE 27,0.0
W  AVENUE 27,600 W  AVENUE 27,5.25
W  AVENUE 28,100 W  AVENUE 28,13.125
W  AVENUE 28,500 W  AVENUE 28,0.0
W  AVENUE 28,600 W  AVENUE 28,21.875
W  AVENUE 29,100 W  AVENUE 29,7.875
W  AVENUE 30,1900 W  AVENUE 30,9.625
W  AVENUE 30,2000 W  AVENUE 30,2.625
W  AVENUE 30,2100 W  AVENUE 30,0.0
W  AVENUE 30,2200 W  AVENUE 30,7.875
W  AVENUE 30,2400 W  AVENUE 30,0.0
W  AVENUE 30,2500 W  AVENUE 30,7.875
W  AVENUE 30,2600 W  AVENUE 30,0.0
W  AVENUE 30,2700 W  AVENUE 30,2.625
W  AVENUE 30,2800 W  AVENUE 30,2.625
W  AVENUE 31,2100 W  AVENUE 31,0.0
W  AVENUE 31,2200 W  AVENUE 31,7.0
W  AVENUE 31,2300 W  AVENUE 31,0.0
W  AVENUE 31,2500 W  AVENUE 31,0.0
W  AVENUE 31,2600 W  AVENUE 31,2.625
W  AVENUE 31,2700 W  AVENUE 31,2.625
W  AVENUE 32,2400 W  AVENUE 32,2.625
W  AVENUE 32,2600 W  AVENUE 32,5.25
W  AVENUE 32,2700 W  AVENUE 32,2.625
W  AVENUE 32,2800 W  AVENUE 32,0.0
W  AVENUE 32,3100 W  AVENUE 32,0.0
W  AVENUE 32,3200 W  AVENUE 32,0.0
W  AVENUE 33,100 W  AVENUE 33,2.625
W  AVENUE 33,200 W  AVENUE 33,2.625
W  AVENUE 33,2000 W  AVENUE 33,0.0
W  AVENUE 33,2200 W  AVENUE 33,5.25
W  AVENUE 33,2300 W  AVENUE 33,0.0
W  AVENUE 33,2400 W  AVENUE 33,0.0
W  AVENUE 33,2500 W  AVENUE 33,0.0
W  AVENUE 33,2700 W  AVENUE 33,5.25
W  AVENUE 33,2800 W  AVENUE 33,0.0
W  AVENUE 33,300 W  AVENUE 33,0.0
W  AVENUE 33,400 W  AVENUE 33,0.0
W  AVENUE 34,100 W  AVENUE 34,0.0
W  AVENUE 34,2500 W  AVENUE 34,0.0
W  AVENUE 34,2600 W  AVENUE 34,0.0
W  AVENUE 34,2700 W  AVENUE 34,0.0
W  AVENUE 34,2800 W  AVENUE 34,2.625
W  AVENUE 34,3000 W  AVENUE 34,0.0
W  AVENUE 35,2500 W  AVENUE 35,7.0
W  AVENUE 35,2600 W  AVENUE 35,7.875
W  AVENUE 35,2700 W  AVENUE 35,0.0
W  AVENUE 35,2800 W  AVENUE 35,5.25
W  AVENUE 35,3000 W  AVENUE 35,0.0
W  AVENUE 36,2900 W  AVENUE 36,0.0
W  AVENUE 37,1000 W  AVENUE 37,0.0
W  AVENUE 37,1200 W  AVENUE 37,2.625
W  AVENUE 37,2800 W  AVENUE 37,0.0
W  AVENUE 37,2900 W  AVENUE 37,0.0
W  AVENUE 37,300 W  AVENUE 37,16.625
W  AVENUE 37,400 W  AVENUE 37,0.0
W  AVENUE 37,500 W  AVENUE 37,5.25
W  AVENUE 37,800 W  AVENUE 37,14.0
W  AVENUE 37,900 W  AVENUE 37,5.25
W  AVENUE 38,300 W  AVENUE 38,11.375
W  AVENUE 38,3000 W  AVENUE 38,7.875
W  AVENUE 40,3700 W  AVENUE 40,31.5
W  AVENUE 40,4000 W  AVENUE 40,0.0
W  AVENUE 40,4100 W  AVENUE 40,5.25
W  AVENUE 40,4500 W  AVENUE 40,0.0
W  AVENUE 40,4600 W  AVENUE 40,0.0
W  AVENUE 41,100 W  AVENUE 41,2.625
W  AVENUE 41,300 W  AVENUE 41,0.0
W  AVENUE 41,3800 W  AVENUE 41,2.625
W  AVENUE 41,4000 W  AVENUE 41,0.0
W  AVENUE 41,4100 W  AVENUE 41,0.0
W  AVENUE 41,4200 W  AVENUE 41,2.625
W  AVENUE 41,4300 W  AVENUE 41,7.875
W  AVENUE 42,100 W  AVENUE 42,0.0
W  AVENUE 42,200 W  AVENUE 42,0.0
W  AVENUE 42,300 W  AVENUE 42,0.0
W  AVENUE 42,3500 W  AVENUE 42,0.0
W  AVENUE 42,3600 W  AVENUE 42,0.0
W  AVENUE 42,3800 W  AVENUE 42,2.625
W  AVENUE 42,3900 W  AVENUE 42,0.0
W  AVENUE 42,4000 W  AVENUE 42,0.0
W  AVENUE 42,4100 W  AVENUE 42,2.625
W  AVENUE 42,4300 W  AVENUE 42,2.625
W  AVENUE 43,100 W  AVENUE 43,0.0
W  AVENUE 43,300 W  AVENUE 43,3.5
W  AVENUE 43,3800 W  AVENUE 43,0.0
W  AVENUE 44,400 W  AVENUE 44,5.25
W  AVENUE 45,100 W  AVENUE 45,18.375
W  AVENUE 45,300 W  AVENUE 45,0.0
W  AVENUE 46,400 W  AVENUE 46,0.0
W  AVENUE 46,600 W  AVENUE 46,5.25
W  AVENUE 52,3500 W  AVENUE 52,0.0
W  BERWICK                      ST,11300 W  BERWICK                      ST,3.5
W  BEVERLY                      BL,8600 W  BEVERLY                      BL,10.5
W  BEVERLY                      BL,8700 W  BEVERLY                      BL,35.875
W  BLOOM WALK,900 W  BLOOM WALK,0.0
W  BOULEVARD,6000 W  BOULEVARD,0.0
W  BROADWAY,2700 W  BROADWAY,3.5
W  BROADWAY,2900 W  BROADWAY,21.0
W  BRUNO                        ST,100 W  BRUNO                        ST,0.0
W  CAHUENGA                     BL,2700 W  CAHUENGA                     BL,0.0
W  CAHUENGA                     BL,3400 W  CAHUENGA                     BL,0.0
W  CENTER                       DR,5900 W  CENTER                       DR,23.625
W  CENTER                       DR,6000 W  CENTER                       DR,76.125
W  CENTER                       DR,6100 W  CENTER                       DR,5.25
W  CENTER                       DR,6700 W  CENTER                       DR,0.0
W  CENTER                       DR,6800 W  CENTER                       DR,3.5
W  CENTINELA,5700 W  CENTINELA,0.0
W  CENTINELA                    AV,5200 W  CENTINELA                    AV,2.625
W  CENTINELA                    AV,5300 W  CENTINELA                    AV,5.25
W  CENTINELA                    AV,5400 W  CENTINELA                    AV,63.0
W  CENTINELA                    AV,5500 W  CENTINELA                    AV,43.75
W  CENTINELA                    AV,5600 W  CENTINELA                    AV,7.875
W  CENTINELA                    AV,5700 W  CENTINELA                    AV,82.25
W  CENTINELA                    AV,5800 W  CENTINELA                    AV,3.5
W  CENTURY,5900 W  CENTURY,0.0
W  CENTURY,6100 W  CENTURY,7.875
W  CENTURY                      BL,100 W  CENTURY                      BL,10.5
W  CENTURY                      BL,1600 W  CENTURY                      BL,5.25
W  CENTURY                      BL,1700 W  CENTURY                      BL,35.0
W  CENTURY                      BL,1900 W  CENTURY                      BL,0.0
W  CENTURY                      BL,200 W  CENTURY                      BL,18.375
W  CENTURY                      BL,2000 W  CENTURY                      BL,2.625
W  CENTURY                      BL,2100 W  CENTURY                      BL,9.625
W  CENTURY                      BL,300 W  CENTURY                      BL,18.375
W  CENTURY                      BL,400 W  CENTURY                      BL,17.5
W  CENTURY                      BL,500 W  CENTURY                      BL,47.25
W  CENTURY                      BL,5200 W  CENTURY                      BL,105.875
W  CENTURY                      BL,5300 W  CENTURY                      BL,2.625
W  CENTURY                      BL,5400 W  CENTURY                      BL,98.0
W  CENTURY                      BL,5500 W  CENTURY                      BL,147.875
W  CENTURY                      BL,5600 W  CENTURY                      BL,9.625
W  CENTURY                      BL,5700 W  CENTURY                      BL,165.375
W  CENTURY                      BL,5800 W  CENTURY                      BL,56.875
W  CENTURY                      BL,5900 W  CENTURY                      BL,130.375
W  CENTURY                      BL,600 W  CENTURY                      BL,23.625
W  CENTURY                      BL,6000 W  CENTURY                      BL,2.625
W  CENTURY                      BL,6100 W  CENTURY                      BL,44.625
W  CENTURY                      BL,6200 W  CENTURY                      BL,10.5
W  CENTURY                      BL,6300 W  CENTURY                      BL,0.0
W  CENTURY                      BL,700 W  CENTURY                      BL,18.375
W  CENTURY                      BL,800 W  CENTURY                      BL,5.25
W  CESAR E CHAVEZ               AV,500 W  CESAR E CHAVEZ               AV,10.5
W  CESAR E CHAVEZ               AV,700 W  CESAR E CHAVEZ               AV,45.5
W  CESAR E CHAVEZ               AV,800 W  CESAR E CHAVEZ               AV,6.125
W  CHARLIE SIFF                 DR,1800 W  CHARLIE SIFF                 DR,0.0
W  CHENAULT                     ST,11400 W  CHENAULT                     ST,0.0
W  CIELO                        WY,5600 W  CIELO                        WY,0.0
W  COASTAL VIEW                 DR,7300 W  COASTAL VIEW                 DR,5.25
W  COASTAL VIEW                 DR,7500 W  COASTAL VIEW                 DR,5.25
W  COLDEN                       AV,100 W  COLDEN                       AV,21.0
W  COLDEN                       AV,200 W  COLDEN                       AV,2.625
W  COLDEN                       AV,400 W  COLDEN                       AV,2.625
W  COLDEN                       AV,500 W  COLDEN                       AV,0.0
W  COLDEN                       AV,600 W  COLDEN                       AV,10.5
W  COLDEN                       AV,700 W  COLDEN                       AV,7.875
W  COLDEN                       AV,800 W  COLDEN                       AV,14.0
W  COLLEGE                      ST,100 W  COLLEGE                      ST,0.0
W  COLLEGE                      ST,1000 W  COLLEGE                      ST,0.0
W  COLLEGE                      ST,200 W  COLLEGE                      ST,2.625
W  COLLEGE                      ST,500 W  COLLEGE                      ST,13.125
W  COLLEGE                      ST,600 W  COLLEGE                      ST,2.625
W  COLLEGE                      ST,700 W  COLLEGE                      ST,5.25
W  COLLEGE                      ST,900 W  COLLEGE                      ST,11.375
W  COURT                        ST,1200 W  COURT                        ST,15.75
W  COURT                        ST,1300 W  COURT                        ST,24.5
W  COURT                        ST,1400 W  COURT                        ST,0.0
W  COURT                        ST,1500 W  COURT                        ST,7.875
W  COURT                        ST,1600 W  COURT                        ST,3.5
W  COURT                        ST,1900 W  COURT                        ST,0.0
W  COURT                        ST,2100 W  COURT                        ST,5.25
W  COURT                        ST,2200 W  COURT                        ST,13.125
W  DAKOTA                       ST,100 W  DAKOTA                       ST,2.625
W  DON TOMASO                   DR,3800 W  DON TOMASO                   DR,3.5
W  DON TOMASO                   DR,3900 W  DON TOMASO                   DR,2.625
W  DON TOMASO                   DR,4000 W  DON TOMASO                   DR,0.0
W  DON TOMASO                   DR,4100 W  DON TOMASO                   DR,10.5
W  DON TOMASO                   DR,4200 W  DON TOMASO                   DR,0.0
W  DON TOMASO                   DR,4300 W  DON TOMASO                   DR,15.75
W  DON TOMASO                   DR,4400 W  DON TOMASO                   DR,7.875
W  DON TOMASO                   DR,4500 W  DON TOMASO                   DR,7.875
W  EDEN                         TR,6700 W  EDEN                         TR,0.0
W  EDGEWARE                     RD,1000 W  EDGEWARE                     RD,2.625
W  EDGEWARE                     RD,1100 W  EDGEWARE                     RD,2.625
W  EDGEWARE RD                  RD,1100 W  EDGEWARE RD                  RD,5.25
W  EL SEGUNDO                   BL,500 W  EL SEGUNDO                   BL,130.375
W  EL SEGUNDO                   BL,600 W  EL SEGUNDO                   BL,13.125
W  EL SEGUNDO                   BL,700 W  EL SEGUNDO                   BL,11.375
W  EL SEGUNDO                   BL,800 W  EL SEGUNDO                   BL,2.625
W  EL SEGUNDO                   BL,900 W  EL SEGUNDO                   BL,0.0
W  ELMYRA                       ST,100 W  ELMYRA                       ST,75.25
W  EXPOSITION                   BL,10800 W  EXPOSITION                   BL,7.0
W  EXPOSITION                   BL,600 W  EXPOSITION                   BL,0.0
W  EXPOSITION                   BL,700 W  EXPOSITION                   BL,0.0
W  FIELDING                     CI,12400 W  FIELDING                     CI,0.0
W  FIELDING                     CR,12400 W  FIELDING                     CR,0.0
W  FIELDING CIR,12900 W  FIELDING CIR,5.25
W  FIELDING CIRCLE,12400 W  FIELDING CIRCLE,5.25
W  FLORENCE                     AV,100 W  FLORENCE                     AV,35.0
W  FLORENCE                     AV,1000 W  FLORENCE                     AV,26.25
W  FLORENCE                     AV,1100 W  FLORENCE                     AV,25.375
W  FLORENCE                     AV,1200 W  FLORENCE                     AV,5.25
W  FLORENCE                     AV,1300 W  FLORENCE                     AV,5.25
W  FLORENCE                     AV,1400 W  FLORENCE                     AV,73.5
W  FLORENCE                     AV,1500 W  FLORENCE                     AV,62.125
W  FLORENCE                     AV,1600 W  FLORENCE                     AV,13.125
W  FLORENCE                     AV,1700 W  FLORENCE                     AV,7.875
W  FLORENCE                     AV,1800 W  FLORENCE                     AV,9.625
W  FLORENCE                     AV,1900 W  FLORENCE                     AV,2.625
W  FLORENCE                     AV,200 W  FLORENCE                     AV,6.125
W  FLORENCE                     AV,2000 W  FLORENCE                     AV,18.375
W  FLORENCE                     AV,2100 W  FLORENCE                     AV,59.5
W  FLORENCE                     AV,2200 W  FLORENCE                     AV,17.5
W  FLORENCE                     AV,2300 W  FLORENCE                     AV,0.0
W  FLORENCE                     AV,2500 W  FLORENCE                     AV,12.25
W  FLORENCE                     AV,2600 W  FLORENCE                     AV,10.5
W  FLORENCE                     AV,2700 W  FLORENCE                     AV,14.875
W  FLORENCE                     AV,2800 W  FLORENCE                     AV,2.625
W  FLORENCE                     AV,2900 W  FLORENCE                     AV,2.625
W  FLORENCE                     AV,300 W  FLORENCE                     AV,37.625
W  FLORENCE                     AV,3000 W  FLORENCE                     AV,0.0
W  FLORENCE                     AV,3100 W  FLORENCE                     AV,26.25
W  FLORENCE                     AV,3200 W  FLORENCE                     AV,2.625
W  FLORENCE                     AV,3300 W  FLORENCE                     AV,70.0
W  FLORENCE                     AV,3400 W  FLORENCE                     AV,5.25
W  FLORENCE                     AV,3500 W  FLORENCE                     AV,2.625
W  FLORENCE                     AV,400 W  FLORENCE                     AV,48.125
W  FLORENCE                     AV,500 W  FLORENCE                     AV,18.375
W  FLORENCE                     AV,600 W  FLORENCE                     AV,50.75
W  FLORENCE                     AV,700 W  FLORENCE                     AV,21.0
W  FLORENCE                     AV,800 W  FLORENCE                     AV,12.25
W  FLORENCE                     AV,900 W  FLORENCE                     AV,29.75
W  FOUNTAIN                     AV,6100 W  FOUNTAIN                     AV,0.0
W  GAGE                         AV,100 W  GAGE                         AV,6.125
W  GAGE                         AV,1000 W  GAGE                         AV,7.875
W  GAGE                         AV,1100 W  GAGE                         AV,0.0
